fauteuils;entrees_2021;entrees_2020;proprietaire;part des seances de films Art et Essai;latitude;longitude;num_auto;region_administrative;code_INSEE;population_de_la_commune;departement;num_UU;unite_urbaine;population_unite_urbaine;situation_geographique;ecrans;semaines_d_activite;seances;evolution_entrees;tranche_d_entrees;categorie_Art_et_Essai;label_Art_et_Essai;zone_de_la_commune;nombre_de_films_programmes;nombre_de_films_inedits;nombre_de_films_en_semaine_1;PdM_en_entrees_des_films_francais;PdM_en_entrees_des_films_americains;PdM_en_entrees_des_films_europeens;PdM_en_entrees_des_autres_films;films_Art_et_Essai;PdM_en_entrees_des_films_Art_et_Essai
100;1 972;2 198;LAPORTA MICHEL;0;42.666461;2.836131;430102;OCCITANIE;66213;7157;66;66601;Perpignan;203988;04-Unités urbaines de 100 000 hbts ou plus;1;11;22;-10,3;Moins de 2000 entrées;NON;;B;8;7;0;71,3;13,4;15,2;0;0;0
119;3 864;2 799;BASILIC DIFFUSION;45,8;43.726077;5.547136;430923;PROVENCE-ALPES-COTE D'AZUR;84133;4471;84;84108;La Tour-d'Aigues;4471;06-autres communes et unités urbaines;1;28;118;38;De 2 à 5 000 entrées;E;;I;49;29;0;84,5;9,2;5,5;0,8;17;28,4
220;2 754;2 017;POLYMAGES;27,4;43.447455;5.684694;434682;PROVENCE-ALPES-COTE D'AZUR;13110;10653;13;759;Marseille - Aix-en-Provence;1619129;04-Unités urbaines de 100 000 hbts ou plus;1;29;187;36,5;De 2 à 5 000 entrées;NON;;B;60;51;9;61,7;23,9;13,5;0,8;20;21,8
200;2 430;3 406;ALLEMANDI DELPHINE;6,7;44.369873;6.605179;438461;PROVENCE-ALPES-COTE D'AZUR;4226;601;4;0;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;14;152;-28,7;De 2 à 5 000 entrées;NON;;R;64;63;18;42;50,3;7,6;0;6;3,3
500;32 303;22 938;ATMOSPHERE ATMOSPHERE;41,2;44.014623;4.419527;438631;OCCITANIE;30334;8764;30;30301;Uzès;12041;06-autres communes et unités urbaines;3;32;2 358;40,8;De 30 à 40 000 entrées;E;JPPR;C;187;146;109;59,1;24,8;13,9;2,1;72;31,8
442;33 756;24 578;REGAIN;59,4;44.244391;5.067667;439295;PROVENCE-ALPES-COTE D'AZUR;84137;6082;84;84203;Vaison-la-Romaine;7868;06-autres communes et unités urbaines;3;31;1 905;37,3;De 30 à 40 000 entrées;E;RDJPPR;C;265;232;159;55,9;27,7;14,1;2,2;147;36,9
230;1 687;1 969;ALMA CENTRE CULTUREL;40,7;43.619739;7.039277;439502;PROVENCE-ALPES-COTE D'AZUR;6152;13789;6;6701;Nice;955949;04-Unités urbaines de 100 000 hbts ou plus;1;15;38;-14,3;Moins de 2000 entrées;NON;;B;23;17;0;68,6;21,1;10,2;0;6;76,5
230;7 552;7 354;LES VISITEURS DU SOIR;87;43.641892;7.006394;439503;PROVENCE-ALPES-COTE D'AZUR;6152;13789;6;6701;Nice;955949;04-Unités urbaines de 100 000 hbts ou plus;1;27;161;2,7;De 5 à 10 000 entrées;C;;B;96;81;0;52,8;15,2;9,6;22,4;69;89,8
109;5 274;7 213;POLYMAGES;39,6;43.131815;5.988887;440286;PROVENCE-ALPES-COTE D'AZUR;83144;24054;83;757;Toulon;588245;04-Unités urbaines de 100 000 hbts ou plus;1;25;443;-26,9;De 5 à 10 000 entrées;C;;B;119;112;0;61,8;26,8;9,8;1,6;55;34,3
807;17 216;9 278;ROUX, LES THEATRES PIERRE...;16,7;44.384549;4.991924;441352;PROVENCE-ALPES-COTE D'AZUR;84138;9655;84;84204;Valréas;9655;06-autres communes et unités urbaines;2;30;1 947;85,6;De 10 à 20 000 entrées;NON;;I;119;111;43;49;38,6;11,6;0,8;35;11,7
188;2 477;3 351;SAVOY CINEMA;2,8;44.569752;6.68318;442861;PROVENCE-ALPES-COTE D'AZUR;5177;534;5;0;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;2;11;327;-26,1;De 2 à 5 000 entrées;NON;;R;35;35;9;47;43,5;9,5;0;3;0,8
281;13 223;9 383;CINEGIL;52,6;43.723214;7.110472;446171;PROVENCE-ALPES-COTE D'AZUR;6157;18966;6;6701;Nice;955949;04-Unités urbaines de 100 000 hbts ou plus;2;32;987;40,9;De 10 à 20 000 entrées;NON;;B;199;177;48;67,7;16;12,4;3,8;101;57,2
276;2 253;1 857;CENTRE SOCIAL RURAL EMILE MEUNIER;41,3;44.532911;5.816268;450871;PROVENCE-ALPES-COTE D'AZUR;5179;3345;5;5103;Veynes;3526;06-autres communes et unités urbaines;1;28;167;21,3;De 2 à 5 000 entrées;E;;C;125;107;0;64;23,5;10,1;2,4;52;41,8
158;11 053;7 763;MIREILLE LACAN ET CIE;23,7;43.991372;3.607058;453462;OCCITANIE;30350;3903;30;30209;Le Vigan;7267;06-autres communes et unités urbaines;1;32;680;42,4;De 10 à 20 000 entrées;E;JP;C;154;131;27;52,8;35,7;8,1;3,5;51;25,8
400;5 988;5 506;CINEMAU;16,1;43.701093;7.311425;456305;PROVENCE-ALPES-COTE D'AZUR;6159;5099;6;6701;Nice;955949;04-Unités urbaines de 100 000 hbts ou plus;1;24;97;8,8;De 5 à 10 000 entrées;NON;;B;63;61;6;51;37;12;0;10;12,8
160;2 756;1 962;ASSOCIATION POUR LE DEVELOPPEMENT AUDIOVISUEL EN MILIEU RURAL;23;43.733221;5.808646;462644;PROVENCE-ALPES-COTE D'AZUR;83150;4330;83;83112;Vinon-sur-Verdon;4330;06-autres communes et unités urbaines;1;32;548;40,5;De 2 à 5 000 entrées;NON;;I;95;88;0;45,1;44;10,9;0;24;15
130;2 917;2 971;LE CINEMA DU SOLEIL;51;44.312781;4.951099;463372;PROVENCE-ALPES-COTE D'AZUR;84150;2020;84;0;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;28;138;-1,8;De 2 à 5 000 entrées;E;;R;59;49;0;65,3;20,3;14,4;0;31;32,6
393;10 806;7 836;SOCIETE D'ECONOMIE MIXTE VITROLLES ANIMATION;73,9;43.447301;5.250042;463723;PROVENCE-ALPES-COTE D'AZUR;13117;33462;13;759;Marseille - Aix-en-Provence;1619129;04-Unités urbaines de 100 000 hbts ou plus;3;28;1 326;37,9;De 10 à 20 000 entrées;C;RDJPPR;B;178;110;3;60,2;11,2;21,8;6,8;78;79,7
250;1 215;611;PINNA JEAN DANIEL;3,9;41.687469;9.365073;470161;CORSE;2A362;2780;2A;0;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;11;53;98,9;Moins de 2000 entrées;NON;;R;36;34;0;47,6;43,1;9,3;0;2;1,6
145;662;1 183;CINEODE;0;44.6771389;5.926679000000036;701400;PROVENCE-ALPES-COTE D'AZUR;5139;968;5;0;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;10;63;-44;Moins de 2000 entrées;NON;;R;23;23;2;38,8;56,3;4,8;0;0;0
89;415;1 104;CINEODE;0;44.72169;5.924351;701401;PROVENCE-ALPES-COTE D'AZUR;5139;968;5;0;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;9;54;-62,4;Moins de 2000 entrées;NON;;R;20;20;2;31,3;57,1;11,6;0;0;0
380;1 917;1 981;SOCIETE DES SAINTES MARIES DE LA MER                            ;20,7;43.450397;4.427827;703300;PROVENCE-ALPES-COTE D'AZUR;13096;2178;13;13101;Saintes-Maries-de-la-Mer;2178;06-autres communes et unités urbaines;1;29;64;-3,2;Moins de 2000 entrées;NON;;I;36;33;0;61,9;27,1;11;0;6;15,8
298;876;559;STUDIO CINEMA;29,9;41.592115;9.276211;704450;CORSE;2A247;11934;2A;2A301;Porto-Vecchio;11934;06-autres communes et unités urbaines;1;15;114;56,7;Moins de 2000 entrées;E;;I;30;21;4;32,8;32,1;35,1;0;11;28,2
1480;153 380;94 376;SOCIETE D'EXPLOITATION CINEMA DU PIC SAINT LOUP;14,7;43.682089;3.806546;707900;OCCITANIE;34255;10256;34;34701;Montpellier;455313;04-Unités urbaines de 100 000 hbts ou plus;8;32;8 348;62,5;De 150 à 200 000 entrées;NON;;B;133;116;112;37,6;47,6;14,3;0,6;22;11
450;3 236;1 639;SARL DES CINEMAS DE LA ROSIERE                                  ;43,2;43.658327;7.12373;720000;PROVENCE-ALPES-COTE D'AZUR;6161;16003;6;6701;Nice;955949;04-Unités urbaines de 100 000 hbts ou plus;1;23;51;97,4;De 2 à 5 000 entrées;NON;;B;47;40;0;59,9;29,3;9,2;1,6;19;32,5
1605;165 088;111 890;PATHE TOULON                                                    ;24,9;43.123515;5.948704;720150;PROVENCE-ALPES-COTE D'AZUR;83137;178065;83;757;Toulon;588245;04-Unités urbaines de 100 000 hbts ou plus;9;32;9 728;47,5;De 150 à 200 000 entrées;NON;;C;193;164;135;45,1;40,7;13,1;1,1;70;16,5
1961;161 696;94 247;LES SPECTACLES SELECTIONNES;11,6;43.32208;3.271565;720200;OCCITANIE;34336;4209;34;34501;Béziers;94366;05-Unités urbaines de 20 000 à 100 000 hbts;12;32;14 192;71,6;De 150 à 200 000 entrées;NON;;B;167;145;146;33,1;51,1;14,3;1,4;24;5,8
2092;138 803;91 998;SOCIETE D  EXPLOITATION DU PALACE;12,7;43.43362;5.050227;720250;PROVENCE-ALPES-COTE D'AZUR;13056;48935;13;759;Marseille - Aix-en-Provence;1619129;04-Unités urbaines de 100 000 hbts ou plus;11;32;11 271;50,9;De 100 à 150 000 entrées;NON;;B;145;136;136;29,9;56,1;12,9;1,1;24;6,1
319;17 095;0;ASSOCIATION CINEMA RENOIR;87,2;43.402696;5.054629;720261;PROVENCE-ALPES-COTE D'AZUR;13056;48935;13;759;Marseille - Aix-en-Provence;1619129;04-Unités urbaines de 100 000 hbts ou plus;3;32;1 542;#DIV/0!;De 10 à 20 000 entrées;C;RDJPPR;B;133;100;18;68,9;13,5;13,6;4;87;85,8
2236;286 265;194 998;LE CAPITOLE;16,5;43.980769;4.874683;721200;PROVENCE-ALPES-COTE D'AZUR;84092;17414;84;754;Avignon;467426;04-Unités urbaines de 100 000 hbts ou plus;11;32;11 494;46,8;De 200 à 300 000 entrées;NON;;B;180;157;156;29;54,9;15;1;36;6,7
1305;144 536;88 701;LES CINEMAS DE ST RAPHAEL;16,4;43.42402;6.769447;721250;PROVENCE-ALPES-COTE D'AZUR;83118;36231;83;83502;Fréjus;99026;05-Unités urbaines de 20 000 à 100 000 hbts;7;32;6 456;62,9;De 100 à 150 000 entrées;NON;;B;134;124;123;38,9;46,5;14,1;0,6;26;9,3
2446;174 695;107 206;SOCIETE D'EXPLOITATION CINEMATOGRAPHIQUE FILS                   ;10,9;43.437442;5.25529;721900;PROVENCE-ALPES-COTE D'AZUR;13117;33462;13;759;Marseille - Aix-en-Provence;1619129;04-Unités urbaines de 100 000 hbts ou plus;12;32;14 284;63;De 150 à 200 000 entrées;NON;;B;167;146;146;27,4;56,8;13,8;2;23;5,4
263;84;935;MUSEE DES CIVILISATIONS DE L'EUROPE ET DE LA MEDITERRANEE;0;43.297725;5.360374;722240;PROVENCE-ALPES-COTE D'AZUR;13055;874619;13;759;Marseille - Aix-en-Provence;1619129;04-Unités urbaines de 100 000 hbts ou plus;1;3;3;-91;Moins de 2000 entrées;NON;;C;3;0;0;0;0;0;0;0;0
2083;266 848;139 874;CINEMA LA JOLIETTE;11;43.36065;5.330055;722241;PROVENCE-ALPES-COTE D'AZUR;13055;874619;13;759;Marseille - Aix-en-Provence;1619129;04-Unités urbaines de 100 000 hbts ou plus;14;32;12 342;90,8;De 200 à 300 000 entrées;NON;;C;167;142;113;22,5;59,1;16,8;1,5;48;7,7
3271;541 196;394 222;PATHE LA VALETTE;14,4;43.137099;6.003711;722760;PROVENCE-ALPES-COTE D'AZUR;83144;24054;83;757;Toulon;588245;04-Unités urbaines de 100 000 hbts ou plus;16;32;18 010;37,3;De 450 à 700 000 entrées;NON;;B;169;148;150;29,8;54,8;14,5;0,9;34;8,7
619;59 711;36 602;CORSICA GAME;23,2;41.672626;9.302129;723120;CORSE;2A139;1816;2A;0;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;4;32;4 715;63,1;De 50 à 80 000 entrées;D;RDJP;R;219;187;108;35,9;48,4;14,8;0,9;76;12,5
1978;155 086;0;COMPAGNIE CINEMATOGRAPHIQUE SALONAISE;21,2;43.638856;5.094533;723440;PROVENCE-ALPES-COTE D'AZUR;13103;45986;13;13501;Salon-de-Provence;62726;05-Unités urbaines de 20 000 à 100 000 hbts;14;31;13 502;#DIV/0!;De 150 à 200 000 entrées;D;RDJPPR;C;251;172;147;37;48,4;12,7;2;59;14,2
89;13 157;13 042;SHELLAC EXPLOITATION;90,5;43.2936968;5.383868200000052;723560;PROVENCE-ALPES-COTE D'AZUR;13055;874619;13;759;Marseille - Aix-en-Provence;1619129;04-Unités urbaines de 100 000 hbts ou plus;1;31;933;0,9;De 10 à 20 000 entrées;A;RDJPPR;C;119;46;32;73,5;0,3;21,5;4,7;39;92,3
2159;102 233;0;COMPAGNIE CINEMATOGRAPHIQUE DE CANNES;16,1;43.55039;6.959846;723880;PROVENCE-ALPES-COTE D'AZUR;6029;74784;6;6701;Nice;955949;04-Unités urbaines de 100 000 hbts ou plus;10;22;6 558;#DIV/0!;De 100 à 150 000 entrées;NON;;B;112;93;80;28,1;52,1;19,7;0,1;25;14
824;18 533;0;ARTPLEXE CANEBIERE;16,3;43.298607;5.383105;723920;PROVENCE-ALPES-COTE D'AZUR;13055;874619;13;759;Marseille - Aix-en-Provence;1619129;04-Unités urbaines de 100 000 hbts ou plus;7;10;2 421;#DIV/0!;De 10 à 20 000 entrées;NON;;C;52;43;32;29;52,4;18,6;0;9;15,1
1214;80 938;55 690;CAP CINEMA MANOSQUE;20,4;43.836195;5.779884;723960;PROVENCE-ALPES-COTE D'AZUR;4112;23157;4;4401;Manosque;31885;05-Unités urbaines de 20 000 à 100 000 hbts;8;32;9 476;45,3;De 80 à 100 000 entrées;D;JP;C;169;137;121;34,5;50;13,5;1,9;50;12,3
1515;7 255;0;AGORA CINEMAS;17,9;43.709927;7.288104;725120;PROVENCE-ALPES-COTE D'AZUR;6088;343889;6;6701;Nice;955949;04-Unités urbaines de 100 000 hbts ou plus;10;3;840;#DIV/0!;De 5 à 10 000 entrées;NON;;C;23;23;16;13,7;72,9;13,5;0;6;5,3
566;43 345;30 283;CHARLES PAUL;13,1;47.62383;7.236058;16081;GRAND EST;68004;5830;68;68206;Altkirch;9113;06-autres communes et unités urbaines;4;32;2 850;43,1;De 40 à 50 000 entrées;E;JP;C;194;143;57;31,4;51,2;16,1;1,2;67;6,5
2568;142 431;105 557;GAUMONT;10,5;49.244796;6.132187;17545;GRAND EST;57019;10577;57;57701;Metz;290177;04-Unités urbaines de 100 000 hbts ou plus;12;32;11 548;34,9;De 100 à 150 000 entrées;NON;;B;179;155;130;30,8;54,3;13,8;1,1;45;4,6
194;5 633;5 714;UNION D  ARS SUR MOSELLE;29,7;49.076026;6.07804;25571;GRAND EST;57032;4767;57;57701;Metz;290177;04-Unités urbaines de 100 000 hbts ou plus;1;32;147;-1,4;De 5 à 10 000 entrées;C;;B;53;47;0;78,7;12,6;8,7;0;16;27
134;304;531;MAISON DES JEUNES ET DE LA CULTURE D'AUDUN LE TICHE;0;49.470467;5.957243;29563;GRAND EST;57038;7038;57;366;Esch-sur-Alzette (LUX) - Villerupt (partie française);21226;05-Unités urbaines de 20 000 à 100 000 hbts;1;2;5;-42,7;Moins de 2000 entrées;NON;;C;3;0;0;0;0;0;0;0;0
171;7 414;4 120;COMMUNAUTE DE COMMUNES BENFELD ET ENVIRONS;25,6;48.369448;7.595426;49522;GRAND EST;67028;5850;67;67210;Benfeld;8573;06-autres communes et unités urbaines;1;30;576;80;De 5 à 10 000 entrées;E;JP;C;140;116;1;44,4;40,7;14,8;0,1;50;13,7
214;4 640;2 352;ASS GESTION MAISON DES ASSOCIATIONS ET CULTURE DE BISCHWILLER   ;78,6;48.766357;7.85143;56558;GRAND EST;67046;12750;67;67501;Haguenau;60433;05-Unités urbaines de 20 000 à 100 000 hbts;1;26;100;97,3;De 2 à 5 000 entrées;NON;;B;62;40;0;56,8;20;15,7;7,4;31;78,6
2755;267 374;155 682;PATHE BRUMATH;15,2;48.744007;7.692978;77351;GRAND EST;67067;10072;67;67302;Brumath;11489;06-autres communes et unités urbaines;14;32;12 853;71,7;De 200 à 300 000 entrées;NON;;C;212;179;150;30,8;50,3;18;0,9;63;7,5
408;6 991;5 744;ESPACE GRUN;27,2;47.806567;7.173935;92542;GRAND EST;68063;11547;68;68402;Thann - Cernay;31955;05-Unités urbaines de 20 000 à 100 000 hbts;1;30;373;21,7;De 5 à 10 000 entrées;D;;C;127;103;42;48,1;34,1;17,1;0,8;42;15,4
976;12 064;0;CINE CROISIERE;22,9;47.806562;7.170393;92543;GRAND EST;68063;11547;68;68402;Thann - Cernay;31955;05-Unités urbaines de 20 000 à 100 000 hbts;7;4;665;#DIV/0!;De 10 à 20 000 entrées;NON;;C;32;32;18;32,1;59,6;8,3;0;12;4,8
190;1 051;1 536;COMMUNE DE CHATEAU SALINS;11,5;48.822643;6.507084;104933;GRAND EST;57132;2662;57;57113;Château-Salins;2662;06-autres communes et unités urbaines;1;25;82;-31,6;Moins de 2000 entrées;NON;;I;31;27;0;84,8;6;9,2;0;3;2,1
250;5 079;4 769;COOPERATIVE REGIONALE DU CINEMA CULTUREL;23,7;48.539414;7.423392;139022;GRAND EST;67098;1504;67;67401;Molsheim;27391;05-Unités urbaines de 20 000 à 100 000 hbts;1;23;126;6,5;De 5 à 10 000 entrées;D;;B;57;33;0;54,1;36,4;9,4;0;8;22,8
2041;258 405;187 620;LE TREFLE;13;48.521892;7.500139;141410;GRAND EST;67101;2665;67;67401;Molsheim;27391;05-Unités urbaines de 20 000 à 100 000 hbts;13;32;13 436;37,7;De 200 à 300 000 entrées;D;;B;200;163;152;33,3;48,5;17,5;0,7;43;6,3
367;24 089;12 547;ERSTEIN CINEMA;23,2;48.421595;7.661242;149631;GRAND EST;67130;10745;67;67301;Erstein;11582;06-autres communes et unités urbaines;2;32;1 303;92;De 20 à 30 000 entrées;E;JP;C;178;134;37;40,7;45,1;13,6;0,6;58;15,7
774;18 092;11 449;LOISIRS 2000 SARL;13,5;49.187501;6.899493;164811;GRAND EST;57227;21944;57;57501;Sarrebruck (ALL) - Forbach (partie française);83302;05-Unités urbaines de 20 000 à 100 000 hbts;5;32;2 762;58;De 10 à 20 000 entrées;NON;;C;108;94;58;20,2;64,7;14,9;0,3;24;6,5
2474;112 769;71 873;MULTIPLEX                                                       ;9,2;49.141819;6.81071;170435;GRAND EST;57240;12970;57;57501;Sarrebruck (ALL) - Forbach (partie française);83302;05-Unités urbaines de 20 000 à 100 000 hbts;10;32;11 188;56,9;De 100 à 150 000 entrées;NON;;C;160;137;127;26,2;57,5;14,3;2;27;3,7
740;79 458;52 451;SG CINEMA LE FLORIVAL;17,4;47.908949;7.211201;187022;GRAND EST;68112;11327;68;68401;Guebwiller;29273;05-Unités urbaines de 20 000 à 100 000 hbts;5;32;3 885;51,5;De 50 à 80 000 entrées;D;JPPR;C;179;137;74;32,6;50,9;15,6;0,9;55;9,1
1427;44 229;87 575;SOCIETE DU CINEMA MEGAREX;2,4;48.80003;7.834416;189741;GRAND EST;67180;35357;67;67501;Haguenau;60433;05-Unités urbaines de 20 000 à 100 000 hbts;8;11;1 786;-49,5;De 40 à 50 000 entrées;NON;;C;45;38;35;31,7;53,4;14,9;0;2;0,9
244;2 351;1 949;VILLE DE KEMBS                                                  ;18,9;47.668953;7.496743;207170;GRAND EST;68163;5475;68;68205;Kembs;9470;06-autres communes et unités urbaines;1;25;67;20,6;De 2 à 5 000 entrées;NON;;C;54;46;0;51,4;38,6;10,1;0;10;13
146;10 291;9 386;MARLY SCOPE CINEMA;46,8;49.06744;6.148929;248151;GRAND EST;57447;10391;57;57701;Metz;290177;04-Unités urbaines de 100 000 hbts ou plus;1;32;404;9,6;De 10 à 20 000 entrées;C;;B;129;102;12;63;19,9;13,5;3,6;54;34,6
972;67 003;66 974;REX CINEMA DE METZ;94;49.118892;6.175464;260731;GRAND EST;57463;118422;57;57701;Metz;290177;04-Unités urbaines de 100 000 hbts ou plus;7;32;6 353;0;De 50 à 80 000 entrées;A;RDJPPR;C;297;195;182;63,9;19,9;10,8;5,5;178;92,3
126;14 267;14 071;CINEMA BEL AIR DE MULHOUSE;93,1;47.733763;7.30706;282583;GRAND EST;68224;110174;68;68701;Mulhouse;250499;04-Unités urbaines de 100 000 hbts ou plus;1;32;998;1,4;De 10 à 20 000 entrées;A;RDJPPR;C;130;79;33;52,3;12,6;19,2;15,9;71;93,1
4533;213 745;143 700;KINEPOLIS MULHOUSE                                              ;14,8;47.760377;7.351564;282631;GRAND EST;68224;110174;68;68701;Mulhouse;250499;04-Unités urbaines de 100 000 hbts ou plus;14;32;13 648;48,7;De 200 à 300 000 entrées;NON;;C;206;166;165;21,6;58,1;17,9;2,3;38;5,6
854;54 759;37 678;LES ECRANS DE MULHOUSE                                          ;42;47.755602;7.334726;282651;GRAND EST;68224;110174;68;68701;Mulhouse;250499;04-Unités urbaines de 100 000 hbts ou plus;8;32;8 692;45,3;De 50 à 80 000 entrées;NON;;C;187;146;143;50,4;36,2;12,3;1;76;40
247;8 795;8 409;SARL CINEMA FLORIVAL;36,8;48.03997;7.14025;282842;GRAND EST;68226;4737;68;68302;Munster;12029;06-autres communes et unités urbaines;1;32;346;4,6;De 5 à 10 000 entrées;E;JP;C;109;81;3;53,1;32,5;12,5;2;33;34,9
252;947;1 082;SYNDICAT MIXTE POLE RIED BRUN COLLEGE DE FORTSCHWIHR;10;48.101851;7.468382;282860;GRAND EST;68227;1300;68;0;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;17;24;-12,5;Moins de 2000 entrées;NON;;R;21;17;0;29;48,5;22,5;0;2;0,8
226;2 346;2 078;COMMUNE DE MUTZIG;74,4;48.536154;7.453136;283523;GRAND EST;67313;6095;67;67401;Molsheim;27391;05-Unités urbaines de 20 000 à 100 000 hbts;1;30;163;12,9;De 2 à 5 000 entrées;D;;C;96;77;1;62,9;13,1;19,7;4,4;59;68
173;5 131;5 067;ASSOCIATION CULTURELLE D'OBERNAI - ESPACE ATHIC;44,7;48.462351;7.479092;295493;GRAND EST;67348;11799;67;67303;Obernai;13289;06-autres communes et unités urbaines;1;32;354;1,3;De 5 à 10 000 entrées;E;JPPR;C;136;104;0;63,2;29,3;5,8;1,7;49;44,6
186;3 940;2 492;CERCLE DES LOISIRS CULTURELS DU VAL D ORBEY;30,6;48.125889;7.163437;297962;GRAND EST;68249;3596;68;68116;Orbey;3596;06-autres communes et unités urbaines;1;29;148;58,1;De 2 à 5 000 entrées;E;;I;104;94;1;49,5;30,6;19,7;0,1;31;21,3
160;1 757;1 585;ANIMATION SUR LA PLACE                                          ;78,1;48.768553;7.258661;310106;GRAND EST;57540;4978;57;57201;Phalsbourg;5339;06-autres communes et unités urbaines;1;31;102;10,9;Moins de 2000 entrées;NON;;C;57;40;0;61;13,4;10,5;15,1;30;72,9
341;9 784;5 168;ASSOCIATION CULTURELLE DE REICHSHOFFEN;31,9;48.931499;7.660695;333683;GRAND EST;67388;5483;67;67305;Reichshoffen - Niederbronn-les-Bains;14888;06-autres communes et unités urbaines;1;32;457;89,3;De 5 à 10 000 entrées;E;JP;C;139;108;1;30,5;52,5;15,5;1,5;46;17,9
190;4 525;4 048;SOCIETE CINOR;37;48.194474;7.323025;336732;GRAND EST;68269;4867;68;68124;Ribeauvillé;4867;06-autres communes et unités urbaines;1;32;205;11,8;De 2 à 5 000 entrées;E;;I;117;94;0;54,1;27,9;15;3;44;36,5
224;12 046;8 257;ASSO CENTRE SOCIO CULTUREL LA PASSERELLE;37;47.750793;7.411718;338902;GRAND EST;68278;14270;68;68701;Mulhouse;250499;04-Unités urbaines de 100 000 hbts ou plus;1;28;633;45,9;De 10 à 20 000 entrées;C;JP;B;165;132;6;53;32,8;13;1,2;65;31,1
145;1 344;1 213;CINEMA LE ROYAL;16,7;48.459054;7.210973;344002;GRAND EST;67414;1589;67;67304;La Broque;13413;06-autres communes et unités urbaines;1;19;58;10,8;Moins de 2000 entrées;NON;;C;46;41;0;52;34,3;13,7;0;7;20,6
853;63 617;48 784;ASSOCIATION LE LORRAIN;14,4;48.736261;7.05462;353161;GRAND EST;57630;12645;57;57302;Sarrebourg;16303;06-autres communes et unités urbaines;5;32;3 466;30,4;De 50 à 80 000 entrées;E;RDJP;C;140;115;98;39,4;45,5;14;1,1;32;4,6
1452;95 339;52 980;SOCIETE NOUVELLE DES CINEMAS MELIES;19,5;49.11063;7.070985;353201;GRAND EST;57631;21295;57;57401;Sarreguemines (partie française);29632;05-Unités urbaines de 20 000 à 100 000 hbts;9;32;6 797;80;De 80 à 100 000 entrées;D;;C;182;158;128;32,5;51;15,3;1,2;56;9,1
80;4 019;2 477;ASSOC CENTRE SOCIO CULTUREL SARRE UNION;17;48.937213;7.087489;353252;GRAND EST;67434;2854;67;67125;Sarre-Union;2854;06-autres communes et unités urbaines;1;30;196;62,3;De 2 à 5 000 entrées;NON;;I;88;55;0;48,9;35,9;11,4;3,7;12;15,2
411;28 447;18 018;SAVERNE CULTURES ET LOISIRS;18,4;48.739119;7.36694;356024;GRAND EST;67437;11594;67;67307;Saverne;19194;06-autres communes et unités urbaines;2;32;1 471;57,9;De 20 à 30 000 entrées;E;JP;C;157;119;68;40,4;46,2;13;0,4;41;13,3
594;46 818;28 321;SOCIETE GESTION EXPLOITATION CINEMATOGRAPHIQUES;17,1;48.257586;7.452058;358333;GRAND EST;67462;19629;67;67306;Sélestat;19629;06-autres communes et unités urbaines;3;32;2 624;65,3;De 40 à 50 000 entrées;E;RDJP;I;165;124;74;34,9;53,1;11,1;0,9;49;9,2
158;4 750;4 578;CENTRE SOCIO CULTUREL;44,5;49.317865;6.093266;360572;GRAND EST;57647;4276;57;57601;Thionville;135978;04-Unités urbaines de 100 000 hbts ou plus;1;29;274;3,8;De 2 à 5 000 entrées;C;;B;82;64;5;58,1;13,4;26,6;1,9;38;25,6
225;2 587;790;COMMUNE DE SOULTZ SOUS FORETS;3,4;48.935358;7.883424;367453;GRAND EST;67474;3221;67;67115;Soultz-sous-Forêts;3221;06-autres communes et unités urbaines;1;22;52;227,5;De 2 à 5 000 entrées;NON;;I;28;17;0;33;58;9;0;1;3,1
304;19 791;20 393;ODYSSEE;81;48.582601;7.745895;368723;GRAND EST;67482;287532;67;67701;Strasbourg (partie française);478688;04-Unités urbaines de 100 000 hbts ou plus;2;32;2 832;-3;De 10 à 20 000 entrées;A;RDJPPR;C;212;24;1;69,3;0,7;29,2;0,8;20;85,6
1052;123 870;55 806;SOCIETE NOUVELLE CINE VOX;6,8;48.581785;7.746387;368764;GRAND EST;67482;287532;67;67701;Strasbourg (partie française);478688;04-Unités urbaines de 100 000 hbts ou plus;7;32;7 844;122;De 100 à 150 000 entrées;NON;;C;142;103;97;28,9;52,6;16;2,5;10;8,2
529;78 467;66 002;LE CINEMATOGRAPHE;98,1;48.583754;7.742752;368801;GRAND EST;67482;287532;67;67701;Strasbourg (partie française);478688;04-Unités urbaines de 100 000 hbts ou plus;5;32;5 834;18,9;De 50 à 80 000 entrées;A;RDJPPR;C;265;150;108;63;9,1;15,2;12,8;142;98,5
691;97 550;78 712;CINEST;71,3;48.582805;7.74237;369781;GRAND EST;67482;287532;67;67701;Strasbourg (partie française);478688;04-Unités urbaines de 100 000 hbts ou plus;5;32;5 532;23,9;De 80 à 100 000 entrées;A;RDJPPR;C;243;143;86;61,1;24,8;10,7;3,4;115;74,6
